run_id,checkpoint_index,checkpoint,basis_index,basis_label,energy,magnitude,probability,phase,feasible,exact_optimal
grover_global_p2_seed2601,1,Cost-1,6580,00101101100110,131.0,0.0078125,6.103515625e-05,-2.0166493417895026,False,False
grover_global_p2_seed2601,1,Cost-1,6581,10101101100110,121.0,0.0078125,6.103515625e-05,-1.8499841069308662,False,False
grover_global_p2_seed2601,1,Cost-1,6582,01101101100110,123.0,0.0078125,6.103515625e-05,-1.8833171539025937,False,False
grover_global_p2_seed2601,1,Cost-1,6583,11101101100110,125.0,0.0078125,6.103515625e-05,-1.9166502008743207,False,False
grover_global_p2_seed2601,1,Cost-1,6584,00011101100110,125.0,0.0078125,6.103515625e-05,-1.9166502008743207,False,False
grover_global_p2_seed2601,1,Cost-1,6585,10011101100110,91.0,0.0078125,6.1035156249999986e-05,-1.3499884023549564,False,False
grover_global_p2_seed2601,1,Cost-1,6586,01011101100110,117.0,0.0078125,6.1035156249999986e-05,-1.7833180129874115,False,False
grover_global_p2_seed2601,1,Cost-1,6587,11011101100110,95.0,0.0078125,6.103515625000003e-05,-1.4166544962984111,False,False
grover_global_p2_seed2601,1,Cost-1,6588,00111101100110,144.0,0.0078125,6.103515625e-05,-2.2333141471057307,False,False
grover_global_p2_seed2601,1,Cost-1,6589,10111101100110,122.0,0.0078125,6.103515625e-05,-1.86665063041673,False,False
grover_global_p2_seed2601,1,Cost-1,6590,01111101100110,148.0,0.007812499999999999,6.103515625e-05,-2.299980241049185,False,False
grover_global_p2_seed2601,1,Cost-1,6591,11111101100110,138.0,0.0078125,6.103515625e-05,-2.133315006190548,False,False
grover_global_p2_seed2601,1,Cost-1,6592,00000011100110,115.0,0.0078125,6.103515625e-05,-1.7499849660156843,False,False
grover_global_p2_seed2601,1,Cost-1,6593,10000011100110,117.0,0.0078125,6.1035156249999986e-05,-1.7833180129874115,False,False
grover_global_p2_seed2601,1,Cost-1,6594,01000011100110,83.0,0.0078125,6.103515625e-05,-1.216656214468047,False,False
grover_global_p2_seed2601,1,Cost-1,6595,11000011100110,97.0,0.0078125,6.103515625000003e-05,-1.4499875432701383,False,False
grover_global_p2_seed2601,1,Cost-1,6596,00100011100110,134.0,0.0078125,6.103515625e-05,-2.0666489122470937,False,False
grover_global_p2_seed2601,1,Cost-1,6597,10100011100110,148.0,0.007812499999999999,6.103515625e-05,-2.299980241049185,False,False
grover_global_p2_seed2601,1,Cost-1,6598,01100011100110,114.0,0.007812499999999999,6.103515625e-05,-1.7333184425298207,False,False
grover_global_p2_seed2601,1,Cost-1,6599,11100011100110,140.0,0.0078125,6.103515625e-05,-2.166648053162276,False,False
grover_global_p2_seed2601,1,Cost-1,6600,00010011100110,92.0,0.0078125,6.103515625000003e-05,-1.3666549258408203,False,False
grover_global_p2_seed2601,1,Cost-1,6601,10010011100110,82.0,0.0078125,6.103515625e-05,-1.1999896909821834,False,False
grover_global_p2_seed2601,1,Cost-1,6602,01010011100110,72.0,0.007812499999999999,6.103515625e-05,-1.0333244561235468,False,False
grover_global_p2_seed2601,1,Cost-1,6603,11010011100110,74.0,0.0078125,6.1035156249999986e-05,-1.066657503095274,False,False
grover_global_p2_seed2601,1,Cost-1,6604,00110011100110,111.0,0.007812499999999999,6.1035156249999986e-05,-1.6833188720722296,False,False
grover_global_p2_seed2601,1,Cost-1,6605,10110011100110,113.0,0.0078125,6.103515625e-05,-1.716651919043957,False,False
grover_global_p2_seed2601,1,Cost-1,6606,01110011100110,103.0,0.0078125,6.103515625e-05,-1.5499866841853205,False,False
grover_global_p2_seed2601,1,Cost-1,6607,11110011100110,117.0,0.0078125,6.1035156249999986e-05,-1.7833180129874115,False,False
grover_global_p2_seed2601,1,Cost-1,6608,00001011100110,143.0,0.007812499999999999,6.1035156249999986e-05,-2.216647623619867,False,False
grover_global_p2_seed2601,1,Cost-1,6609,10001011100110,133.0,0.007812499999999999,6.1035156249999986e-05,-2.0499823887612303,False,False
grover_global_p2_seed2601,1,Cost-1,6610,01001011100110,111.0,0.007812499999999999,6.1035156249999986e-05,-1.6833188720722296,False,False
grover_global_p2_seed2601,1,Cost-1,6611,11001011100110,113.0,0.0078125,6.103515625e-05,-1.716651919043957,False,False
grover_global_p2_seed2601,1,Cost-1,6612,00101011100110,174.0,0.0078125,6.103515625e-05,-2.7333098516816405,False,False
grover_global_p2_seed2601,1,Cost-1,6613,10101011100110,176.0,0.0078125,6.103515625e-05,-2.7666428986533673,False,False
grover_global_p2_seed2601,1,Cost-1,6614,01101011100110,154.0,0.007812499999999999,6.103515625e-05,-2.399979381964367,False,False
grover_global_p2_seed2601,1,Cost-1,6615,11101011100110,168.0,0.0078125,6.103515625e-05,-2.633310710766458,False,False
grover_global_p2_seed2601,1,Cost-1,6616,00011011100110,132.0,0.0078125,6.103515625e-05,-2.0333158652753665,False,False
grover_global_p2_seed2601,1,Cost-1,6617,10011011100110,110.0,0.0078125,6.103515625e-05,-1.6666523485863658,False,False
grover_global_p2_seed2601,1,Cost-1,6618,01011011100110,112.0,0.0078125,6.103515625e-05,-1.6999853955580932,False,False
grover_global_p2_seed2601,1,Cost-1,6619,11011011100110,102.0,0.0078125,6.1035156249999986e-05,-1.5333201606994566,False,False
grover_global_p2_seed2601,1,Cost-1,6620,00111011100110,163.0,0.0078125,6.103515625e-05,-2.54997809333714,False,False
grover_global_p2_seed2601,1,Cost-1,6621,10111011100110,153.0,0.0078125,6.103515625e-05,-2.383312858478503,False,False
grover_global_p2_seed2601,1,Cost-1,6622,01111011100110,155.0,0.007812499999999999,6.1035156249999986e-05,-2.4166459054502307,False,False
grover_global_p2_seed2601,1,Cost-1,6623,11111011100110,157.0,0.007812499999999999,6.1035156249999986e-05,-2.449978952421958,False,False
grover_global_p2_seed2601,1,Cost-1,6624,00000111100110,122.0,0.0078125,6.103515625e-05,-1.86665063041673,False,False
grover_global_p2_seed2601,1,Cost-1,6625,10000111100110,112.0,0.0078125,6.103515625e-05,-1.6999853955580932,False,False
grover_global_p2_seed2601,1,Cost-1,6626,01000111100110,90.0,0.0078125,6.103515625e-05,-1.3333218788690928,False,False
grover_global_p2_seed2601,1,Cost-1,6627,11000111100110,92.0,0.0078125,6.103515625000003e-05,-1.3666549258408203,False,False
grover_global_p2_seed2601,1,Cost-1,6628,00100111100110,141.0,0.0078125,6.1035156249999986e-05,-2.183314576648139,False,False
grover_global_p2_seed2601,1,Cost-1,6629,10100111100110,143.0,0.007812499999999999,6.1035156249999986e-05,-2.216647623619867,False,False
grover_global_p2_seed2601,1,Cost-1,6630,01100111100110,121.0,0.0078125,6.103515625e-05,-1.8499841069308662,False,False
grover_global_p2_seed2601,1,Cost-1,6631,11100111100110,135.0,0.0078125,6.103515625e-05,-2.0833154357329575,False,False
grover_global_p2_seed2601,1,Cost-1,6632,00010111100110,111.0,0.007812499999999999,6.1035156249999986e-05,-1.6833188720722296,False,False
grover_global_p2_seed2601,1,Cost-1,6633,10010111100110,89.0,0.007812499999999999,6.103515625e-05,-1.316655355383229,False,False
grover_global_p2_seed2601,1,Cost-1,6634,01010111100110,91.0,0.0078125,6.1035156249999986e-05,-1.3499884023549564,False,False
grover_global_p2_seed2601,1,Cost-1,6635,11010111100110,81.0,0.0078125,6.103515625e-05,-1.1833231674963198,False,False
grover_global_p2_seed2601,1,Cost-1,6636,00110111100110,130.0,0.0078125,6.103515625000003e-05,-1.9999828183036392,False,False
grover_global_p2_seed2601,1,Cost-1,6637,10110111100110,120.0,0.0078125,6.103515625e-05,-1.8333175834450026,False,False
grover_global_p2_seed2601,1,Cost-1,6638,01110111100110,122.0,0.0078125,6.103515625e-05,-1.86665063041673,False,False
grover_global_p2_seed2601,1,Cost-1,6639,11110111100110,124.0,0.0078125,6.103515625e-05,-1.899983677388457,False,False
grover_global_p2_seed2601,1,Cost-1,6640,00001111100110,162.0,0.0078125,6.103515625e-05,-2.5333115698512763,False,False
grover_global_p2_seed2601,1,Cost-1,6641,10001111100110,140.0,0.0078125,6.103515625e-05,-2.166648053162276,False,False
grover_global_p2_seed2601,1,Cost-1,6642,01001111100110,130.0,0.0078125,6.103515625000003e-05,-1.9999828183036392,False,False
grover_global_p2_seed2601,1,Cost-1,6643,11001111100110,120.0,0.0078125,6.103515625e-05,-1.8333175834450026,False,False
grover_global_p2_seed2601,1,Cost-1,6644,00101111100110,193.0,0.0078125,6.1035156249999986e-05,-3.04997379791305,False,False
grover_global_p2_seed2601,1,Cost-1,6645,10101111100110,183.0,0.007812499999999999,6.1035156249999986e-05,-2.883308563054413,False,False
grover_global_p2_seed2601,1,Cost-1,6646,01101111100110,173.0,0.0078125,6.103515625000003e-05,-2.7166433281957767,False,False
grover_global_p2_seed2601,1,Cost-1,6647,11101111100110,175.0,0.0078125,6.103515625e-05,-2.749976375167504,False,False
grover_global_p2_seed2601,1,Cost-1,6648,00011111100110,163.0,0.0078125,6.103515625e-05,-2.54997809333714,False,False
grover_global_p2_seed2601,1,Cost-1,6649,10011111100110,129.0,0.0078125,6.103515625000003e-05,-1.9833162948177756,False,False
grover_global_p2_seed2601,1,Cost-1,6650,01011111100110,143.0,0.007812499999999999,6.1035156249999986e-05,-2.216647623619867,False,False
grover_global_p2_seed2601,1,Cost-1,6651,11011111100110,121.0,0.0078125,6.103515625e-05,-1.8499841069308662,False,False
grover_global_p2_seed2601,1,Cost-1,6652,00111111100110,194.0,0.0078125,6.103515625e-05,-3.0666403213989133,False,False
grover_global_p2_seed2601,1,Cost-1,6653,10111111100110,172.0,0.007812499999999999,6.1035156249999986e-05,-2.699976804709913,False,False
grover_global_p2_seed2601,1,Cost-1,6654,01111111100110,186.0,0.0078125,6.103515625000003e-05,-2.9333081335120044,False,False
grover_global_p2_seed2601,1,Cost-1,6655,11111111100110,176.0,0.0078125,6.103515625e-05,-2.7666428986533673,False,False
grover_global_p2_seed2601,1,Cost-1,6656,00000000010110,33.0,0.0078125,6.103515625e-05,-0.38333004017486416,False,False
grover_global_p2_seed2601,1,Cost-1,6657,10000000010110,35.0,0.0078125,6.103515625e-05,-0.4166630871465914,False,False
grover_global_p2_seed2601,1,Cost-1,6658,01000000010110,37.0,0.0078125,6.103515625e-05,-0.4499961341183188,False,False
grover_global_p2_seed2601,1,Cost-1,6659,11000000010110,51.0,0.0078125,6.103515625e-05,-0.6833274629204101,False,False
grover_global_p2_seed2601,1,Cost-1,6660,00100000010110,28.0,0.007812499999999999,6.103515625e-05,-0.29999742274554586,False,False
grover_global_p2_seed2601,1,Cost-1,6661,10100000010110,42.0,0.007812499999999999,6.103515625e-05,-0.533328751547637,False,False
grover_global_p2_seed2601,1,Cost-1,6662,01100000010110,44.0,0.0078125,6.103515625e-05,-0.5666617985193645,False,False
grover_global_p2_seed2601,1,Cost-1,6663,11100000010110,70.0,0.0078125,6.103515625e-05,-0.9999914091518196,False,False
grover_global_p2_seed2601,1,Cost-1,6664,00010000010110,46.0,0.0078125,6.103515625e-05,-0.5999948454910917,False,False
grover_global_p2_seed2601,1,Cost-1,6665,10010000010110,36.0,0.0078125,6.103515625e-05,-0.4333296106324552,False,False
grover_global_p2_seed2601,1,Cost-1,6666,01010000010110,62.0,0.0078125,6.1035156249999986e-05,-0.8666592212649104,False,False
grover_global_p2_seed2601,1,Cost-1,6667,11010000010110,64.0,0.007812499999999999,6.103515625e-05,-0.8999922682366376,False,False
grover_global_p2_seed2601,1,Cost-1,6668,00110000010110,41.0,0.0078125,6.103515625000003e-05,-0.5166622280617734,False,False
grover_global_p2_seed2601,1,Cost-1,6669,10110000010110,43.0,0.007812499999999999,6.103515624999997e-05,-0.5499952750335008,False,False
grover_global_p2_seed2601,1,Cost-1,6670,01110000010110,69.0,0.0078125,6.103515625e-05,-0.983324885665956,False,False
grover_global_p2_seed2601,1,Cost-1,6671,11110000010110,83.0,0.0078125,6.103515625e-05,-1.216656214468047,False,False
grover_global_p2_seed2601,1,Cost-1,6672,00001000010110,37.0,0.0078125,6.103515625e-05,-0.4499961341183188,False,False
grover_global_p2_seed2601,1,Cost-1,6673,10001000010110,27.0,0.0078125,6.1035156249999986e-05,-0.28333089925968225,False,False
grover_global_p2_seed2601,1,Cost-1,6674,01001000010110,41.0,0.0078125,6.103515625000003e-05,-0.5166622280617734,False,False
grover_global_p2_seed2601,1,Cost-1,6675,11001000010110,43.0,0.007812499999999999,6.103515624999997e-05,-0.5499952750335008,False,False
grover_global_p2_seed2601,1,Cost-1,6676,00101000010110,44.0,0.0078125,6.103515625e-05,-0.5666617985193645,False,False
grover_global_p2_seed2601,1,Cost-1,6677,10101000010110,46.0,0.0078125,6.103515625e-05,-0.5999948454910917,False,False
grover_global_p2_seed2601,1,Cost-1,6678,01101000010110,60.0,0.0078125,6.1035156249999986e-05,-0.8333261742931829,False,False
grover_global_p2_seed2601,1,Cost-1,6679,11101000010110,74.0,0.0078125,6.1035156249999986e-05,-1.066657503095274,False,False
grover_global_p2_seed2601,1,Cost-1,6680,00011000010110,62.0,0.0078125,6.1035156249999986e-05,-0.8666592212649104,False,False
grover_global_p2_seed2601,1,Cost-1,6681,10011000010110,40.0,0.0078125,6.103515625e-05,-0.49999570457590975,False,False
grover_global_p2_seed2601,1,Cost-1,6682,01011000010110,78.0,0.0078125,6.103515625e-05,-1.1333235970387288,False,False
grover_global_p2_seed2601,1,Cost-1,6683,11011000010110,68.0,0.0078125,6.103515625e-05,-0.9666583621800923,False,False
grover_global_p2_seed2601,1,Cost-1,6684,00111000010110,69.0,0.0078125,6.103515625e-05,-0.983324885665956,False,False
grover_global_p2_seed2601,1,Cost-1,6685,10111000010110,59.0,0.0078125,6.1035156249999986e-05,-0.8166596508073194,False,False
grover_global_p2_seed2601,1,Cost-1,6686,01111000010110,97.0,0.0078125,6.103515625000003e-05,-1.4499875432701383,False,False
grover_global_p2_seed2601,1,Cost-1,6687,11111000010110,99.0,0.0078125,6.103515625e-05,-1.4833205902418658,False,False
grover_global_p2_seed2601,1,Cost-1,6688,00000100010110,40.0,0.0078125,6.103515625e-05,-0.49999570457590975,False,False
grover_global_p2_seed2601,1,Cost-1,6689,10000100010110,30.0,0.0078125,6.1035156249999986e-05,-0.3333304697172732,False,False
grover_global_p2_seed2601,1,Cost-1,6690,01000100010110,44.0,0.0078125,6.103515625e-05,-0.5666617985193645,False,False
grover_global_p2_seed2601,1,Cost-1,6691,11000100010110,46.0,0.0078125,6.103515625e-05,-0.5999948454910917,False,False
grover_global_p2_seed2601,1,Cost-1,6692,00100100010110,35.0,0.0078125,6.103515625e-05,-0.4166630871465914,False,False
grover_global_p2_seed2601,1,Cost-1,6693,10100100010110,37.0,0.0078125,6.103515625e-05,-0.4499961341183188,False,False
grover_global_p2_seed2601,1,Cost-1,6694,01100100010110,51.0,0.0078125,6.103515625e-05,-0.6833274629204101,False,False
grover_global_p2_seed2601,1,Cost-1,6695,11100100010110,65.0,0.0078125,6.103515625e-05,-0.9166587917225013,False,False
grover_global_p2_seed2601,1,Cost-1,6696,00010100010110,65.0,0.0078125,6.103515625e-05,-0.9166587917225013,False,False
grover_global_p2_seed2601,1,Cost-1,6697,10010100010110,43.0,0.007812499999999999,6.103515624999997e-05,-0.5499952750335008,False,False
grover_global_p2_seed2601,1,Cost-1,6698,01010100010110,81.0,0.0078125,6.103515625e-05,-1.1833231674963198,False,False
grover_global_p2_seed2601,1,Cost-1,6699,11010100010110,71.0,0.0078125,6.103515625e-05,-1.0166579326376832,False,False
grover_global_p2_seed2601,1,Cost-1,6700,00110100010110,60.0,0.0078125,6.1035156249999986e-05,-0.8333261742931829,False,False
grover_global_p2_seed2601,1,Cost-1,6701,10110100010110,50.0,0.0078125,6.1035156249999986e-05,-0.6666609394345465,False,False
grover_global_p2_seed2601,1,Cost-1,6702,01110100010110,88.0,0.0078125,6.103515625e-05,-1.2999888318973656,False,False
grover_global_p2_seed2601,1,Cost-1,6703,11110100010110,90.0,0.0078125,6.103515625e-05,-1.3333218788690928,False,False
grover_global_p2_seed2601,1,Cost-1,6704,00001100010110,56.0,0.0078125,6.103515625000003e-05,-0.7666600803497282,False,False
grover_global_p2_seed2601,1,Cost-1,6705,10001100010110,34.0,0.0078125,6.103515625e-05,-0.3999965636607279,False,False
grover_global_p2_seed2601,1,Cost-1,6706,01001100010110,60.0,0.0078125,6.1035156249999986e-05,-0.8333261742931829,False,False
grover_global_p2_seed2601,1,Cost-1,6707,11001100010110,50.0,0.0078125,6.1035156249999986e-05,-0.6666609394345465,False,False
grover_global_p2_seed2601,1,Cost-1,6708,00101100010110,63.0,0.0078125,6.103515625e-05,-0.8833257447507739,False,False
grover_global_p2_seed2601,1,Cost-1,6709,10101100010110,53.0,0.0078125,6.103515625e-05,-0.7166605098921373,False,False
grover_global_p2_seed2601,1,Cost-1,6710,01101100010110,79.0,0.0078125,6.1035156249999986e-05,-1.1499901205245926,False,False
grover_global_p2_seed2601,1,Cost-1,6711,11101100010110,81.0,0.0078125,6.103515625e-05,-1.1833231674963198,False,False
grover_global_p2_seed2601,1,Cost-1,6712,00011100010110,93.0,0.0078125,6.1035156249999986e-05,-1.3833214493266837,False,False
grover_global_p2_seed2601,1,Cost-1,6713,10011100010110,59.0,0.0078125,6.1035156249999986e-05,-0.8166596508073194,False,False
grover_global_p2_seed2601,1,Cost-1,6714,01011100010110,109.0,0.0078125,6.103515625e-05,-1.6499858251005022,False,False
grover_global_p2_seed2601,1,Cost-1,6715,11011100010110,87.0,0.0078125,6.103515625e-05,-1.2833223084115017,False,False
grover_global_p2_seed2601,1,Cost-1,6716,00111100010110,100.0,0.0078125,6.1035156249999986e-05,-1.4999871137277294,False,False
grover_global_p2_seed2601,1,Cost-1,6717,10111100010110,78.0,0.0078125,6.103515625e-05,-1.1333235970387288,False,False
grover_global_p2_seed2601,1,Cost-1,6718,01111100010110,128.0,0.0078125,6.103515625e-05,-1.966649771331912,False,False
grover_global_p2_seed2601,1,Cost-1,6719,11111100010110,118.0,0.007812499999999999,6.1035156249999986e-05,-1.7999845364732752,False,False
grover_global_p2_seed2601,1,Cost-1,6720,00000010010110,35.0,0.0078125,6.103515625e-05,-0.4166630871465914,False,False
grover_global_p2_seed2601,1,Cost-1,6721,10000010010110,37.0,0.0078125,6.103515625e-05,-0.4499961341183188,False,False
grover_global_p2_seed2601,1,Cost-1,6722,01000010010110,27.0,0.0078125,6.1035156249999986e-05,-0.28333089925968225,False,False
grover_global_p2_seed2601,1,Cost-1,6723,11000010010110,41.0,0.0078125,6.103515625000003e-05,-0.5166622280617734,False,False
grover_global_p2_seed2601,1,Cost-1,6724,00100010010110,42.0,0.007812499999999999,6.103515625e-05,-0.533328751547637,False,False
grover_global_p2_seed2601,1,Cost-1,6725,10100010010110,56.0,0.0078125,6.103515625000003e-05,-0.7666600803497282,False,False
grover_global_p2_seed2601,1,Cost-1,6726,01100010010110,46.0,0.0078125,6.103515625e-05,-0.5999948454910917,False,False
grover_global_p2_seed2601,1,Cost-1,6727,11100010010110,72.0,0.007812499999999999,6.103515625e-05,-1.0333244561235468,False,False
grover_global_p2_seed2601,1,Cost-1,6728,00010010010110,36.0,0.0078125,6.103515625e-05,-0.4333296106324552,False,False
grover_global_p2_seed2601,1,Cost-1,6729,10010010010110,26.0,0.0078125,6.103515625000003e-05,-0.26666437577381846,False,False
grover_global_p2_seed2601,1,Cost-1,6730,01010010010110,40.0,0.0078125,6.103515625e-05,-0.49999570457590975,False,False
grover_global_p2_seed2601,1,Cost-1,6731,11010010010110,42.0,0.007812499999999999,6.103515625e-05,-0.533328751547637,False,False
grover_global_p2_seed2601,1,Cost-1,6732,00110010010110,43.0,0.007812499999999999,6.103515624999997e-05,-0.5499952750335008,False,False
grover_global_p2_seed2601,1,Cost-1,6733,10110010010110,45.0,0.0078125,6.103515625e-05,-0.5833283220052281,False,False
grover_global_p2_seed2601,1,Cost-1,6734,01110010010110,59.0,0.0078125,6.1035156249999986e-05,-0.8166596508073194,False,False
grover_global_p2_seed2601,1,Cost-1,6735,11110010010110,73.0,0.0078125,6.103515625e-05,-1.0499909796094107,False,False
grover_global_p2_seed2601,1,Cost-1,6736,00001010010110,51.0,0.0078125,6.103515625e-05,-0.6833274629204101,False,False
grover_global_p2_seed2601,1,Cost-1,6737,10001010010110,41.0,0.0078125,6.103515625000003e-05,-0.5166622280617734,False,False
grover_global_p2_seed2601,1,Cost-1,6738,01001010010110,43.0,0.007812499999999999,6.103515624999997e-05,-0.5499952750335008,False,False
grover_global_p2_seed2601,1,Cost-1,6739,11001010010110,45.0,0.0078125,6.103515625e-05,-0.5833283220052281,False,False
grover_global_p2_seed2601,1,Cost-1,6740,00101010010110,70.0,0.0078125,6.103515625e-05,-0.9999914091518196,False,False
grover_global_p2_seed2601,1,Cost-1,6741,10101010010110,72.0,0.007812499999999999,6.103515625e-05,-1.0333244561235468,False,False
grover_global_p2_seed2601,1,Cost-1,6742,01101010010110,74.0,0.0078125,6.1035156249999986e-05,-1.066657503095274,False,False
grover_global_p2_seed2601,1,Cost-1,6743,11101010010110,88.0,0.0078125,6.103515625e-05,-1.2999888318973656,False,False
grover_global_p2_seed2601,1,Cost-1,6744,00011010010110,64.0,0.007812499999999999,6.103515625e-05,-0.8999922682366376,False,False
grover_global_p2_seed2601,1,Cost-1,6745,10011010010110,42.0,0.007812499999999999,6.103515625e-05,-0.533328751547637,False,False
grover_global_p2_seed2601,1,Cost-1,6746,01011010010110,68.0,0.0078125,6.103515625e-05,-0.9666583621800923,False,False
grover_global_p2_seed2601,1,Cost-1,6747,11011010010110,58.0,0.007812499999999999,6.103515625e-05,-0.7999931273214557,False,False
grover_global_p2_seed2601,1,Cost-1,6748,00111010010110,83.0,0.0078125,6.103515625e-05,-1.216656214468047,False,False
grover_global_p2_seed2601,1,Cost-1,6749,10111010010110,73.0,0.0078125,6.103515625e-05,-1.0499909796094107,False,False
grover_global_p2_seed2601,1,Cost-1,6750,01111010010110,99.0,0.0078125,6.103515625e-05,-1.4833205902418658,False,False
grover_global_p2_seed2601,1,Cost-1,6751,11111010010110,101.0,0.0078125,6.103515625e-05,-1.516653637213593,False,False
grover_global_p2_seed2601,1,Cost-1,6752,00000110010110,42.0,0.007812499999999999,6.103515625e-05,-0.533328751547637,False,False
grover_global_p2_seed2601,1,Cost-1,6753,10000110010110,32.0,0.0078125,6.103515625e-05,-0.36666351668900055,False,False
grover_global_p2_seed2601,1,Cost-1,6754,01000110010110,34.0,0.0078125,6.103515625e-05,-0.3999965636607279,False,False
grover_global_p2_seed2601,1,Cost-1,6755,11000110010110,36.0,0.0078125,6.103515625e-05,-0.4333296106324552,False,False
grover_global_p2_seed2601,1,Cost-1,6756,00100110010110,49.0,0.007812499999999999,6.103515625e-05,-0.6499944159486828,False,False
grover_global_p2_seed2601,1,Cost-1,6757,10100110010110,51.0,0.0078125,6.103515625e-05,-0.6833274629204101,False,False
grover_global_p2_seed2601,1,Cost-1,6758,01100110010110,53.0,0.0078125,6.103515625e-05,-0.7166605098921373,False,False
grover_global_p2_seed2601,1,Cost-1,6759,11100110010110,67.0,0.0078125,6.103515625e-05,-0.9499918386942285,False,False
grover_global_p2_seed2601,1,Cost-1,6760,00010110010110,55.0,0.0078125,6.103515625e-05,-0.7499935568638647,False,False
grover_global_p2_seed2601,1,Cost-1,6761,10010110010110,33.0,0.0078125,6.103515625e-05,-0.38333004017486416,False,False
grover_global_p2_seed2601,1,Cost-1,6762,01010110010110,59.0,0.0078125,6.1035156249999986e-05,-0.8166596508073194,False,False
grover_global_p2_seed2601,1,Cost-1,6763,11010110010110,49.0,0.007812499999999999,6.103515625e-05,-0.6499944159486828,False,False
grover_global_p2_seed2601,1,Cost-1,6764,00110110010110,62.0,0.0078125,6.1035156249999986e-05,-0.8666592212649104,False,False
grover_global_p2_seed2601,1,Cost-1,6765,10110110010110,52.0,0.0078125,6.103515625e-05,-0.6999939864062736,False,False
grover_global_p2_seed2601,1,Cost-1,6766,01110110010110,78.0,0.0078125,6.103515625e-05,-1.1333235970387288,False,False
grover_global_p2_seed2601,1,Cost-1,6767,11110110010110,80.0,0.0078125,6.1035156249999986e-05,-1.1666566440104562,False,False
grover_global_p2_seed2601,1,Cost-1,6768,00001110010110,70.0,0.0078125,6.103515625e-05,-0.9999914091518196,False,False
grover_global_p2_seed2601,1,Cost-1,6769,10001110010110,48.0,0.0078125,6.1035156249999986e-05,-0.6333278924628191,False,False
grover_global_p2_seed2601,1,Cost-1,6770,01001110010110,62.0,0.0078125,6.1035156249999986e-05,-0.8666592212649104,False,False
grover_global_p2_seed2601,1,Cost-1,6771,11001110010110,52.0,0.0078125,6.103515625e-05,-0.6999939864062736,False,False
grover_global_p2_seed2601,1,Cost-1,6772,00101110010110,89.0,0.007812499999999999,6.103515625e-05,-1.316655355383229,False,False
grover_global_p2_seed2601,1,Cost-1,6773,10101110010110,79.0,0.0078125,6.1035156249999986e-05,-1.1499901205245926,False,False
grover_global_p2_seed2601,1,Cost-1,6774,01101110010110,93.0,0.0078125,6.1035156249999986e-05,-1.3833214493266837,False,False
grover_global_p2_seed2601,1,Cost-1,6775,11101110010110,95.0,0.0078125,6.103515625000003e-05,-1.4166544962984111,False,False
grover_global_p2_seed2601,1,Cost-1,6776,00011110010110,95.0,0.0078125,6.103515625000003e-05,-1.4166544962984111,False,False
grover_global_p2_seed2601,1,Cost-1,6777,10011110010110,61.0,0.0078125,6.103515625e-05,-0.8499926977790466,False,False
grover_global_p2_seed2601,1,Cost-1,6778,01011110010110,99.0,0.0078125,6.103515625e-05,-1.4833205902418658,False,False
grover_global_p2_seed2601,1,Cost-1,6779,11011110010110,77.0,0.007812499999999999,6.103515625e-05,-1.1166570735528654,False,False
grover_global_p2_seed2601,1,Cost-1,6780,00111110010110,114.0,0.007812499999999999,6.103515625e-05,-1.7333184425298207,False,False
grover_global_p2_seed2601,1,Cost-1,6781,10111110010110,92.0,0.0078125,6.103515625000003e-05,-1.3666549258408203,False,False
grover_global_p2_seed2601,1,Cost-1,6782,01111110010110,130.0,0.0078125,6.103515625000003e-05,-1.9999828183036392,False,False
grover_global_p2_seed2601,1,Cost-1,6783,11111110010110,120.0,0.0078125,6.103515625e-05,-1.8333175834450026,False,False
grover_global_p2_seed2601,1,Cost-1,6784,00000001010110,36.0,0.0078125,6.103515625e-05,-0.4333296106324552,False,False
grover_global_p2_seed2601,1,Cost-1,6785,10000001010110,38.0,0.0078125,6.1035156249999986e-05,-0.4666626576041825,False,False
grover_global_p2_seed2601,1,Cost-1,6786,01000001010110,28.0,0.007812499999999999,6.103515625e-05,-0.29999742274554586,False,False
grover_global_p2_seed2601,1,Cost-1,6787,11000001010110,42.0,0.007812499999999999,6.103515625e-05,-0.533328751547637,False,False
grover_global_p2_seed2601,1,Cost-1,6788,00100001010110,31.0,0.0078125,6.103515625e-05,-0.3499969932031369,False,False
grover_global_p2_seed2601,1,Cost-1,6789,10100001010110,45.0,0.0078125,6.103515625e-05,-0.5833283220052281,False,False
grover_global_p2_seed2601,1,Cost-1,6790,01100001010110,35.0,0.0078125,6.103515625e-05,-0.4166630871465914,False,False
grover_global_p2_seed2601,1,Cost-1,6791,11100001010110,61.0,0.0078125,6.103515625e-05,-0.8499926977790466,False,False
grover_global_p2_seed2601,1,Cost-1,6792,00010001010110,37.0,0.0078125,6.103515625e-05,-0.4499961341183188,False,False
grover_global_p2_seed2601,1,Cost-1,6793,10010001010110,27.0,0.0078125,6.1035156249999986e-05,-0.28333089925968225,False,False
grover_global_p2_seed2601,1,Cost-1,6794,01010001010110,41.0,0.0078125,6.103515625000003e-05,-0.5166622280617734,False,False
grover_global_p2_seed2601,1,Cost-1,6795,11010001010110,43.0,0.007812499999999999,6.103515624999997e-05,-0.5499952750335008,False,False
