state_index,basis_state,penalized_energy,feasibility,decoded_route_id,decoded_route,true_route_cost,is_optimal_route
9068,00110110110001,88.0,False,,,,False
9069,10110110110001,78.0,False,,,,False
9070,01110110110001,92.0,False,,,,False
9071,11110110110001,94.0,False,,,,False
9072,00001110110001,108.0,False,,,,False
9073,10001110110001,86.0,False,,,,False
9074,01001110110001,88.0,False,,,,False
9075,11001110110001,78.0,False,,,,False
9076,00101110110001,127.0,False,,,,False
9077,10101110110001,117.0,False,,,,False
9078,01101110110001,119.0,False,,,,False
9079,11101110110001,121.0,False,,,,False
9080,00011110110001,121.0,False,,,,False
9081,10011110110001,87.0,False,,,,False
9082,01011110110001,113.0,False,,,,False
9083,11011110110001,91.0,False,,,,False
9084,00111110110001,140.0,False,,,,False
9085,10111110110001,118.0,False,,,,False
9086,01111110110001,144.0,False,,,,False
9087,11111110110001,134.0,False,,,,False
9088,00000001110001,74.0,False,,,,False
9089,10000001110001,76.0,False,,,,False
9090,01000001110001,54.0,False,,,,False
9091,11000001110001,68.0,False,,,,False
9092,00100001110001,69.0,False,,,,False
9093,10100001110001,83.0,False,,,,False
9094,01100001110001,61.0,False,,,,False
9095,11100001110001,87.0,False,,,,False
9096,00010001110001,63.0,False,,,,False
9097,10010001110001,53.0,False,,,,False
9098,01010001110001,55.0,False,,,,False
9099,11010001110001,57.0,False,,,,False
9100,00110001110001,58.0,False,,,,False
9101,10110001110001,60.0,False,,,,False
9102,01110001110001,62.0,False,,,,False
9103,11110001110001,76.0,False,,,,False
9104,00001001110001,78.0,False,,,,False
9105,10001001110001,68.0,False,,,,False
9106,01001001110001,58.0,False,,,,False
9107,11001001110001,60.0,False,,,,False
9108,00101001110001,85.0,False,,,,False
9109,10101001110001,87.0,False,,,,False
9110,01101001110001,77.0,False,,,,False
9111,11101001110001,91.0,False,,,,False
9112,00011001110001,79.0,False,,,,False
9113,10011001110001,57.0,False,,,,False
9114,01011001110001,71.0,False,,,,False
9115,11011001110001,61.0,False,,,,False
9116,00111001110001,86.0,False,,,,False
9117,10111001110001,76.0,False,,,,False
9118,01111001110001,90.0,False,,,,False
9119,11111001110001,92.0,False,,,,False
9120,00000101110001,117.0,False,,,,False
9121,10000101110001,107.0,False,,,,False
9122,01000101110001,97.0,False,,,,False
9123,11000101110001,99.0,False,,,,False
9124,00100101110001,112.0,False,,,,False
9125,10100101110001,114.0,False,,,,False
9126,01100101110001,104.0,False,,,,False
9127,11100101110001,118.0,False,,,,False
9128,00010101110001,118.0,False,,,,False
9129,10010101110001,96.0,False,,,,False
9130,01010101110001,110.0,False,,,,False
9131,11010101110001,100.0,False,,,,False
9132,00110101110001,113.0,False,,,,False
9133,10110101110001,103.0,False,,,,False
9134,01110101110001,117.0,False,,,,False
9135,11110101110001,119.0,False,,,,False
9136,00001101110001,133.0,False,,,,False
9137,10001101110001,111.0,False,,,,False
9138,01001101110001,113.0,False,,,,False
9139,11001101110001,103.0,False,,,,False
9140,00101101110001,140.0,False,,,,False
9141,10101101110001,130.0,False,,,,False
9142,01101101110001,132.0,False,,,,False
9143,11101101110001,134.0,False,,,,False
9144,00011101110001,146.0,False,,,,False
9145,10011101110001,112.0,False,,,,False
9146,01011101110001,138.0,False,,,,False
9147,11011101110001,116.0,False,,,,False
9148,00111101110001,153.0,False,,,,False
9149,10111101110001,131.0,False,,,,False
9150,01111101110001,157.0,False,,,,False
9151,11111101110001,147.0,False,,,,False
9152,00000011110001,100.0,False,,,,False
9153,10000011110001,102.0,False,,,,False
9154,01000011110001,68.0,False,,,,False
9155,11000011110001,82.0,False,,,,False
9156,00100011110001,107.0,False,,,,False
9157,10100011110001,121.0,False,,,,False
9158,01100011110001,87.0,False,,,,False
9159,11100011110001,113.0,False,,,,False
9160,00010011110001,77.0,False,,,,False
9161,10010011110001,67.0,False,,,,False
9162,01010011110001,57.0,False,,,,False
9163,11010011110001,59.0,False,,,,False
9164,00110011110001,84.0,False,,,,False
9165,10110011110001,86.0,False,,,,False
9166,01110011110001,76.0,False,,,,False
9167,11110011110001,90.0,False,,,,False
9168,00001011110001,116.0,False,,,,False
9169,10001011110001,106.0,False,,,,False
9170,01001011110001,84.0,False,,,,False
9171,11001011110001,86.0,False,,,,False
9172,00101011110001,135.0,False,,,,False
9173,10101011110001,137.0,False,,,,False
9174,01101011110001,115.0,False,,,,False
9175,11101011110001,129.0,False,,,,False
9176,00011011110001,105.0,False,,,,False
9177,10011011110001,83.0,False,,,,False
9178,01011011110001,85.0,False,,,,False
9179,11011011110001,75.0,False,,,,False
9180,00111011110001,124.0,False,,,,False
9181,10111011110001,114.0,False,,,,False
9182,01111011110001,116.0,False,,,,False
9183,11111011110001,118.0,False,,,,False
9184,00000111110001,143.0,False,,,,False
9185,10000111110001,133.0,False,,,,False
9186,01000111110001,111.0,False,,,,False
9187,11000111110001,113.0,False,,,,False
9188,00100111110001,150.0,False,,,,False
9189,10100111110001,152.0,False,,,,False
9190,01100111110001,130.0,False,,,,False
9191,11100111110001,144.0,False,,,,False
9192,00010111110001,132.0,False,,,,False
9193,10010111110001,110.0,False,,,,False
9194,01010111110001,112.0,False,,,,False
9195,11010111110001,102.0,False,,,,False
9196,00110111110001,139.0,False,,,,False
9197,10110111110001,129.0,False,,,,False
9198,01110111110001,131.0,False,,,,False
9199,11110111110001,133.0,False,,,,False
9200,00001111110001,171.0,False,,,,False
9201,10001111110001,149.0,False,,,,False
9202,01001111110001,139.0,False,,,,False
9203,11001111110001,129.0,False,,,,False
9204,00101111110001,190.0,False,,,,False
9205,10101111110001,180.0,False,,,,False
9206,01101111110001,170.0,False,,,,False
9207,11101111110001,172.0,False,,,,False
9208,00011111110001,172.0,False,,,,False
9209,10011111110001,138.0,False,,,,False
9210,01011111110001,152.0,False,,,,False
9211,11011111110001,130.0,False,,,,False
9212,00111111110001,191.0,False,,,,False
9213,10111111110001,169.0,False,,,,False
9214,01111111110001,183.0,False,,,,False
9215,11111111110001,173.0,False,,,,False
9216,00000000001001,18.0,False,,,,False
9217,10000000001001,20.0,False,,,,False
9218,01000000001001,22.0,False,,,,False
9219,11000000001001,36.0,False,,,,False
9220,00100000001001,13.0,True,route_018,"[0,3,5,6]",13.0,False
9221,10100000001001,27.0,False,,,,False
9222,01100000001001,29.0,False,,,,False
9223,11100000001001,55.0,False,,,,False
9224,00010000001001,31.0,False,,,,False
9225,10010000001001,21.0,False,,,,False
9226,01010000001001,47.0,False,,,,False
9227,11010000001001,49.0,False,,,,False
9228,00110000001001,26.0,False,,,,False
9229,10110000001001,28.0,False,,,,False
9230,01110000001001,54.0,False,,,,False
9231,11110000001001,68.0,False,,,,False
9232,00001000001001,22.0,False,,,,False
9233,10001000001001,12.0,True,route_009,"[0,1,3,5,6]",12.0,False
9234,01001000001001,26.0,False,,,,False
9235,11001000001001,28.0,False,,,,False
9236,00101000001001,29.0,False,,,,False
9237,10101000001001,31.0,False,,,,False
9238,01101000001001,45.0,False,,,,False
9239,11101000001001,59.0,False,,,,False
9240,00011000001001,47.0,False,,,,False
9241,10011000001001,25.0,False,,,,False
9242,01011000001001,63.0,False,,,,False
9243,11011000001001,53.0,False,,,,False
9244,00111000001001,54.0,False,,,,False
9245,10111000001001,44.0,False,,,,False
9246,01111000001001,82.0,False,,,,False
9247,11111000001001,84.0,False,,,,False
9248,00000100001001,37.0,False,,,,False
9249,10000100001001,27.0,False,,,,False
9250,01000100001001,41.0,False,,,,False
9251,11000100001001,43.0,False,,,,False
9252,00100100001001,32.0,False,,,,False
9253,10100100001001,34.0,False,,,,False
9254,01100100001001,48.0,False,,,,False
9255,11100100001001,62.0,False,,,,False
9256,00010100001001,62.0,False,,,,False
9257,10010100001001,40.0,False,,,,False
9258,01010100001001,78.0,False,,,,False
9259,11010100001001,68.0,False,,,,False
9260,00110100001001,57.0,False,,,,False
9261,10110100001001,47.0,False,,,,False
9262,01110100001001,85.0,False,,,,False
9263,11110100001001,87.0,False,,,,False
9264,00001100001001,53.0,False,,,,False
9265,10001100001001,31.0,False,,,,False
9266,01001100001001,57.0,False,,,,False
9267,11001100001001,47.0,False,,,,False
9268,00101100001001,60.0,False,,,,False
9269,10101100001001,50.0,False,,,,False
9270,01101100001001,76.0,False,,,,False
9271,11101100001001,78.0,False,,,,False
9272,00011100001001,90.0,False,,,,False
9273,10011100001001,56.0,False,,,,False
9274,01011100001001,106.0,False,,,,False
9275,11011100001001,84.0,False,,,,False
9276,00111100001001,97.0,False,,,,False
9277,10111100001001,75.0,False,,,,False
9278,01111100001001,125.0,False,,,,False
9279,11111100001001,115.0,False,,,,False
9280,00000010001001,20.0,False,,,,False
9281,10000010001001,22.0,False,,,,False
9282,01000010001001,12.0,True,route_011,"[0,2,3,5,6]",12.0,False
9283,11000010001001,26.0,False,,,,False
9284,00100010001001,27.0,False,,,,False
9285,10100010001001,41.0,False,,,,False
9286,01100010001001,31.0,False,,,,False
9287,11100010001001,57.0,False,,,,False
9288,00010010001001,21.0,False,,,,False
9289,10010010001001,11.0,True,route_003,"[0,1,2,3,5,6]",11.0,False
9290,01010010001001,25.0,False,,,,False
9291,11010010001001,27.0,False,,,,False
9292,00110010001001,28.0,False,,,,False
9293,10110010001001,30.0,False,,,,False
9294,01110010001001,44.0,False,,,,False
9295,11110010001001,58.0,False,,,,False
9296,00001010001001,36.0,False,,,,False
9297,10001010001001,26.0,False,,,,False
9298,01001010001001,28.0,False,,,,False
9299,11001010001001,30.0,False,,,,False
9300,00101010001001,55.0,False,,,,False
9301,10101010001001,57.0,False,,,,False
9302,01101010001001,59.0,False,,,,False
9303,11101010001001,73.0,False,,,,False
9304,00011010001001,49.0,False,,,,False
9305,10011010001001,27.0,False,,,,False
9306,01011010001001,53.0,False,,,,False
9307,11011010001001,43.0,False,,,,False
9308,00111010001001,68.0,False,,,,False
9309,10111010001001,58.0,False,,,,False
9310,01111010001001,84.0,False,,,,False
9311,11111010001001,86.0,False,,,,False
9312,00000110001001,39.0,False,,,,False
9313,10000110001001,29.0,False,,,,False
9314,01000110001001,31.0,False,,,,False
9315,11000110001001,33.0,False,,,,False
9316,00100110001001,46.0,False,,,,False
9317,10100110001001,48.0,False,,,,False
9318,01100110001001,50.0,False,,,,False
9319,11100110001001,64.0,False,,,,False
9320,00010110001001,52.0,False,,,,False
9321,10010110001001,30.0,False,,,,False
9322,01010110001001,56.0,False,,,,False
9323,11010110001001,46.0,False,,,,False
9324,00110110001001,59.0,False,,,,False
9325,10110110001001,49.0,False,,,,False
9326,01110110001001,75.0,False,,,,False
9327,11110110001001,77.0,False,,,,False
9328,00001110001001,67.0,False,,,,False
9329,10001110001001,45.0,False,,,,False
9330,01001110001001,59.0,False,,,,False
9331,11001110001001,49.0,False,,,,False
9332,00101110001001,86.0,False,,,,False
9333,10101110001001,76.0,False,,,,False
9334,01101110001001,90.0,False,,,,False
9335,11101110001001,92.0,False,,,,False
9336,00011110001001,92.0,False,,,,False
9337,10011110001001,58.0,False,,,,False
9338,01011110001001,96.0,False,,,,False
9339,11011110001001,74.0,False,,,,False
9340,00111110001001,111.0,False,,,,False
9341,10111110001001,89.0,False,,,,False
9342,01111110001001,127.0,False,,,,False
9343,11111110001001,117.0,False,,,,False
9344,00000001001001,33.0,False,,,,False
9345,10000001001001,35.0,False,,,,False
9346,01000001001001,25.0,False,,,,False
9347,11000001001001,39.0,False,,,,False
9348,00100001001001,28.0,False,,,,False
9349,10100001001001,42.0,False,,,,False
9350,01100001001001,32.0,False,,,,False
9351,11100001001001,58.0,False,,,,False
9352,00010001001001,34.0,False,,,,False
9353,10010001001001,24.0,False,,,,False
9354,01010001001001,38.0,False,,,,False
9355,11010001001001,40.0,False,,,,False
9356,00110001001001,29.0,False,,,,False
9357,10110001001001,31.0,False,,,,False
9358,01110001001001,45.0,False,,,,False
9359,11110001001001,59.0,False,,,,False
9360,00001001001001,37.0,False,,,,False
9361,10001001001001,27.0,False,,,,False
9362,01001001001001,29.0,False,,,,False
9363,11001001001001,31.0,False,,,,False
9364,00101001001001,44.0,False,,,,False
9365,10101001001001,46.0,False,,,,False
9366,01101001001001,48.0,False,,,,False
9367,11101001001001,62.0,False,,,,False
9368,00011001001001,50.0,False,,,,False
9369,10011001001001,28.0,False,,,,False
9370,01011001001001,54.0,False,,,,False
9371,11011001001001,44.0,False,,,,False
9372,00111001001001,57.0,False,,,,False
9373,10111001001001,47.0,False,,,,False
9374,01111001001001,73.0,False,,,,False
9375,11111001001001,75.0,False,,,,False
9376,00000101001001,64.0,False,,,,False
9377,10000101001001,54.0,False,,,,False
9378,01000101001001,56.0,False,,,,False
9379,11000101001001,58.0,False,,,,False
9380,00100101001001,59.0,False,,,,False
9381,10100101001001,61.0,False,,,,False
9382,01100101001001,63.0,False,,,,False
9383,11100101001001,77.0,False,,,,False
9384,00010101001001,77.0,False,,,,False
9385,10010101001001,55.0,False,,,,False
9386,01010101001001,81.0,False,,,,False
9387,11010101001001,71.0,False,,,,False
9388,00110101001001,72.0,False,,,,False
9389,10110101001001,62.0,False,,,,False
9390,01110101001001,88.0,False,,,,False
9391,11110101001001,90.0,False,,,,False
9392,00001101001001,80.0,False,,,,False
9393,10001101001001,58.0,False,,,,False
9394,01001101001001,72.0,False,,,,False
9395,11001101001001,62.0,False,,,,False
9396,00101101001001,87.0,False,,,,False
9397,10101101001001,77.0,False,,,,False
9398,01101101001001,91.0,False,,,,False
9399,11101101001001,93.0,False,,,,False
9400,00011101001001,105.0,False,,,,False
9401,10011101001001,71.0,False,,,,False
9402,01011101001001,109.0,False,,,,False
9403,11011101001001,87.0,False,,,,False
9404,00111101001001,112.0,False,,,,False
9405,10111101001001,90.0,False,,,,False
9406,01111101001001,128.0,False,,,,False
9407,11111101001001,118.0,False,,,,False
9408,00000011001001,47.0,False,,,,False
9409,10000011001001,49.0,False,,,,False
9410,01000011001001,27.0,False,,,,False
9411,11000011001001,41.0,False,,,,False
9412,00100011001001,54.0,False,,,,False
9413,10100011001001,68.0,False,,,,False
9414,01100011001001,46.0,False,,,,False
9415,11100011001001,72.0,False,,,,False
9416,00010011001001,36.0,False,,,,False
9417,10010011001001,26.0,False,,,,False
9418,01010011001001,28.0,False,,,,False
9419,11010011001001,30.0,False,,,,False
9420,00110011001001,43.0,False,,,,False
9421,10110011001001,45.0,False,,,,False
9422,01110011001001,47.0,False,,,,False
9423,11110011001001,61.0,False,,,,False
9424,00001011001001,63.0,False,,,,False
9425,10001011001001,53.0,False,,,,False
9426,01001011001001,43.0,False,,,,False
9427,11001011001001,45.0,False,,,,False
9428,00101011001001,82.0,False,,,,False
9429,10101011001001,84.0,False,,,,False
9430,01101011001001,74.0,False,,,,False
9431,11101011001001,88.0,False,,,,False
9432,00011011001001,64.0,False,,,,False
9433,10011011001001,42.0,False,,,,False
9434,01011011001001,56.0,False,,,,False
9435,11011011001001,46.0,False,,,,False
9436,00111011001001,83.0,False,,,,False
9437,10111011001001,73.0,False,,,,False
9438,01111011001001,87.0,False,,,,False
9439,11111011001001,89.0,False,,,,False
9440,00000111001001,78.0,False,,,,False
9441,10000111001001,68.0,False,,,,False
9442,01000111001001,58.0,False,,,,False
9443,11000111001001,60.0,False,,,,False
9444,00100111001001,85.0,False,,,,False
9445,10100111001001,87.0,False,,,,False
9446,01100111001001,77.0,False,,,,False
9447,11100111001001,91.0,False,,,,False
9448,00010111001001,79.0,False,,,,False
9449,10010111001001,57.0,False,,,,False
9450,01010111001001,71.0,False,,,,False
9451,11010111001001,61.0,False,,,,False
9452,00110111001001,86.0,False,,,,False
9453,10110111001001,76.0,False,,,,False
9454,01110111001001,90.0,False,,,,False
9455,11110111001001,92.0,False,,,,False
9456,00001111001001,106.0,False,,,,False
9457,10001111001001,84.0,False,,,,False
9458,01001111001001,86.0,False,,,,False
9459,11001111001001,76.0,False,,,,False
